maker	LG	cM	pval	p.adj	p.adg_lg
33071	16	43.87045183	0.5409	0.987572231	0.995036591
34056	16	43.87045193	0.46158	0.987572231	0.995036591
39739	16	44.17683387	0.92542	0.990136209	0.995036591
17338	16	44.80048377	0.90286	0.989835673	0.995036591
35956	16	45.2212374	0.96138	0.993325742	0.995036591
11768	16	45.56172703	0.83526	0.989835673	0.995036591
54747	16	46.05986361	0.95796	0.993325742	0.995036591
30493	16	46.32548322	0.64602	0.987572231	0.995036591
4384	16	46.32548342	0.9539	0.993325742	0.995036591
21879	16	47.12576163	0.93206	0.990136209	0.995036591
39865	16	47.39339554	0.7905	0.989835673	0.995036591
46343	16	48.19590603	0.65158	0.987572231	0.995036591
8708	16	48.19590613	0.27376	0.987572231	0.995036591
47559	16	48.19590623	0.9779	0.994582178	0.995036591
7034	16	48.45760787	0.70796	0.989835673	0.995036591
51510	16	48.45760797	0.7883	0.989835673	0.995036591
11861	16	48.45760807	0.97836	0.994582178	0.995036591
38192	16	48.45760827	0.49718	0.987572231	0.995036591
404	16	48.71833157	0.92988	0.990136209	0.995036591
51386	16	48.71833167	0.93266	0.990136209	0.995036591
22715	16	48.97961942	0.96104	0.993325742	0.995036591
1212	16	48.97961952	0.57172	0.987572231	0.995036591
46485	16	49.24294244	0.92072	0.989835673	0.995036591
25205	16	49.24294254	0.851	0.989835673	0.995036591
50872	16	49.24294264	0.8786	0.989835673	0.995036591
16337	16	50.30966776	0.86062	0.989835673	0.995036591
37051	16	50.56692151	0.96806	0.993778738	0.995036591
47352	16	50.56692161	0.90002	0.989835673	0.995036591
2144	16	51.10024907	0.90348	0.989835673	0.995036591
14341	16	51.36304823	0.44414	0.987572231	0.995036591
44442	16	51.36304833	0.81946	0.989835673	0.995036591
20363	16	51.36304843	0.71224	0.989835673	0.995036591
12582	16	51.36304863	0.8813	0.989835673	0.995036591
18056	16	52.00163511	0.87284	0.989835673	0.995036591
52231	16	52.32810928	0.37688	0.987572231	0.995036591
39985	16	52.77390375	0.89522	0.989835673	0.995036591
4273	16	53.42886183	0.34222	0.987572231	0.995036591
44139	16	53.42886193	0.92578	0.990136209	0.995036591
8111	16	53.42886203	0.76466	0.989835673	0.995036591
10012	16	53.72280407	0.77716	0.989835673	0.995036591
13650	16	54.32825952	0.94638	0.991574689	0.995036591
48078	16	54.58884169	0.6242	0.987572231	0.995036591
49213	16	54.58884179	0.63924	0.987572231	0.995036591
12692	16	54.58884189	0.75968	0.989835673	0.995036591
3016	16	55.21594318	0.69408	0.989835673	0.995036591
11365	16	55.21594328	0.54072	0.987572231	0.995036591
13592	16	55.545324	0.45082	0.987572231	0.995036591
52399	16	55.86577664	0.4797	0.987572231	0.995036591
7312	16	55.86577674	0.91162	0.989835673	0.995036591
34516	16	56.51543335	0.50066	0.987572231	0.995036591
48505	16	56.51543345	0.82988	0.989835673	0.995036591
15291	16	56.51543365	0.5799	0.987572231	0.995036591
23272	16	56.51543375	0.49342	0.987572231	0.995036591
34553	16	56.51543415	0.61524	0.987572231	0.995036591
24012	16	56.51543425	0.94414	0.991070427	0.995036591
37168	16	56.51543435	0.09156	0.987572231	0.995036591
33352	16	56.51543445	0.917	0.989835673	0.995036591
49759	16	56.51543455	0.28034	0.987572231	0.995036591
50874	16	56.77551855	0.79956	0.989835673	0.995036591
22836	16	56.77551865	0.28854	0.987572231	0.995036591
10624	16	56.77551875	0.82836	0.989835673	0.995036591
12697	16	56.77551885	0.8578	0.989835673	0.995036591
50779	16	56.77551895	0.89924	0.989835673	0.995036591
4130	16	56.77551905	0.09936	0.987572231	0.995036591
45481	16	57.03552018	0.68554	0.989835673	0.995036591
47986	16	57.03552028	0.41796	0.987572231	0.995036591
40260	16	57.03552038	0.26156	0.987572231	0.995036591
45474	16	57.82896618	0.99738	0.998601424	0.99738
25751	16	58.35512458	0.72408	0.989835673	0.995036591
27220	16	58.35512478	0.79044	0.989835673	0.995036591
45705	16	58.35512488	0.09134	0.987572231	0.995036591
54706	16	58.35512498	0.33592	0.987572231	0.995036591
9878	16	58.35512508	0.39362	0.987572231	0.995036591
24070	16	58.88480598	0.54072	0.987572231	0.995036591
32682	16	59.95223917	0.51886	0.987572231	0.995036591
13527	16	59.95223927	0.89782	0.989835673	0.995036591
45816	16	60.21620374	0.17706	0.987572231	0.995036591
12963	16	60.4666031	0.7461	0.989835673	0.995036591
23185	16	60.4666032	0.9119	0.989835673	0.995036591
25161	16	60.4666033	0.57064	0.987572231	0.995036591
31692	16	60.4666034	0.34204	0.987572231	0.995036591
23325	16	60.4666035	0.51246	0.987572231	0.995036591
34328	16	60.4666036	0.89896	0.989835673	0.995036591
2932	16	60.76736165	0.60538	0.987572231	0.995036591
31655	16	60.76736175	0.15752	0.987572231	0.995036591
38705	16	61.06877592	0.26744	0.987572231	0.995036591
35351	16	61.06877602	0.94296	0.991070427	0.995036591
14052	16	61.06877612	0.8526	0.989835673	0.995036591
12581	16	71.2315544	0.1125	0.987572231	0.995036591
25561	16	71.2315545	0.22792	0.987572231	0.995036591
35654	16	71.79250092	0.78726	0.989835673	0.995036591
733	16	71.79250102	0.48918	0.987572231	0.995036591
34544	16	71.92431194	0.58536	0.987572231	0.995036591
15140	16	71.92431204	0.69008	0.989835673	0.995036591
19420	16	75.89141794	0.5404	0.987572231	0.995036591
46064	16	76.66625178	0.60194	0.987572231	0.995036591
50883	16	76.93517154	0.81012	0.989835673	0.995036591
45346	16	77.26834904	0.65224	0.987572231	0.995036591
49092	16	77.60454126	0.42338	0.987572231	0.995036591
33155	16	77.60454136	0.92156	0.989835673	0.995036591
11984	16	81.54333311	0.7504	0.989835673	0.995036591
37988	16	84.71347064	0.35478	0.987572231	0.995036591
13161	16	85.33161055	0.50258	0.987572231	0.995036591
50340	16	86.40567455	0.43024	0.987572231	0.995036591
22132	16	94.17582477	0.15832	0.987572231	0.995036591
39509	16	102.9326994	0.38786	0.987572231	0.995036591
14885	16	104.2547576	0.04096	0.987572231	0.995036591
8377	16	105.5977891	0.41684	0.987572231	0.995036591
15570	16	106.3947278	0.1326	0.987572231	0.995036591
21304	16	111.3326759	0.15362	0.987572231	0.995036591
39501	16	112.4795685	0.23414	0.987572231	0.995036591
24986	16	113.3150974	0.31656	0.987572231	0.995036591
40164	16	113.5742619	0.32918	0.987572231	0.995036591
27979	16	113.5742621	0.36922	0.987572231	0.995036591
43875	16	113.5742622	0.16378	0.987572231	0.995036591
18907	16	113.826649	0.8336	0.989835673	0.995036591
2257	16	114.0810991	0.813	0.989835673	0.995036591
46442	16	114.0810992	0.16206	0.987572231	0.995036591
30713	16	114.0810993	0.37386	0.987572231	0.995036591
51979	16	114.0810994	0.38342	0.987572231	0.995036591
54753	17	0	0.1101	0.987572231	0.888232727
31436	17	0.280004615	0.13212	0.987572231	0.888232727
20572	17	0.778047248	0.39642	0.987572231	0.9041112
23527	17	1.388037408	0.68688	0.989835673	0.9041112
39340	17	1.388037508	0.68556	0.989835673	0.9041112
48574	17	8.662501712	0.91918	0.989835673	0.962016216
45422	17	15.97192279	0.77004	0.989835673	0.9041112
31176	17	18.61370987	0.86114	0.989835673	0.943941923
49047	17	29.22676403	0.55462	0.987572231	0.9041112
18064	17	31.46673196	0.42466	0.987572231	0.9041112
15550	17	35.48548388	0.6463	0.987572231	0.9041112
15505	17	35.91446584	0.55046	0.987572231	0.9041112
47151	17	37.67752755	0.57334	0.987572231	0.9041112
20981	17	37.67752775	0.68314	0.989835673	0.9041112
36398	17	37.67752785	0.81648	0.989835673	0.912536471
35073	17	37.67752795	0.23926	0.987572231	0.888232727
41082	17	37.67752805	0.62632	0.987572231	0.9041112
33382	17	37.67752815	0.37298	0.987572231	0.9041112
48259	17	37.67752825	0.781	0.989835673	0.9041112
28851	17	37.99168881	0.68352	0.989835673	0.9041112
47704	17	38.44906498	0.7362	0.989835673	0.9041112
2832	17	53.41006086	0.67498	0.989835673	0.9041112
7232	17	54.16695286	0.92844	0.990136209	0.962016216
45959	17	54.16695296	0.5162	0.987572231	0.9041112
14506	17	54.95233023	0.98216	0.995046228	0.98216
28135	17	55.22071834	0.96244	0.993325742	0.979626429
14331	17	55.7573991	0.78044	0.989835673	0.9041112
53795	17	55.7573993	0.78836	0.989835673	0.9041112
18848	17	57.08846505	0.75152	0.989835673	0.9041112
40533	17	57.08846515	0.54174	0.987572231	0.9041112
53367	17	57.08846525	0.9345	0.990136209	0.962016216
25836	17	57.39887584	0.77816	0.989835673	0.9041112
21618	17	57.87981554	0.9735	0.99396035	0.982115044
49811	17	58.98129184	0.9367	0.990527365	0.962016216
36397	17	58.98129194	0.78376	0.989835673	0.9041112
43721	17	58.98129204	0.80586	0.989835673	0.909584554
24769	17	58.98129214	0.90422	0.989835673	0.962016216
52570	17	59.60614697	0.22692	0.987572231	0.888232727
25547	17	59.60614707	0.6357	0.987572231	0.9041112
13337	17	59.60614717	0.64334	0.987572231	0.9041112
31647	17	59.60614727	0.58964	0.987572231	0.9041112
40877	17	62.56451298	0.77014	0.989835673	0.9041112
39513	17	62.84088129	0.21806	0.987572231	0.888232727
16	17	62.93747093	0.45764	0.987572231	0.9041112
45915	17	62.93747103	0.2432	0.987572231	0.888232727
46758	17	63.48102812	0.79308	0.989835673	0.9041112
33247	17	66.8898182	0.91878	0.989835673	0.962016216
14684	17	66.8898183	0.50674	0.987572231	0.9041112
27657	17	66.8898184	0.58428	0.987572231	0.9041112
17296	17	66.8898185	0.3267	0.987572231	0.9041112
39680	17	66.8898187	0.39804	0.987572231	0.9041112
27215	17	67.41629701	0.21044	0.987572231	0.888232727
14780	17	67.93084143	0.2287	0.987572231	0.888232727
8831	17	68.456508	0.7314	0.989835673	0.9041112
40839	17	68.7079674	0.65334	0.987572231	0.9041112
35345	17	68.7079675	0.36972	0.987572231	0.9041112
36922	17	68.95840289	0.16814	0.987572231	0.888232727
18546	17	70.30750889	0.14868	0.987572231	0.888232727
31559	17	70.30750899	0.37908	0.987572231	0.9041112
1701	17	70.30750909	0.21044	0.987572231	0.888232727
24597	17	70.30750919	0.27686	0.987572231	0.9041112
25445	17	70.30750929	0.89972	0.989835673	0.962016216
1289	17	71.3111935	0.24586	0.987572231	0.888232727
49882	17	71.3111936	0.38814	0.987572231	0.9041112
16151	17	71.68748316	0.28428	0.987572231	0.9041112
28399	17	76.4380648	0.30616	0.987572231	0.9041112
7093	17	76.4380649	0.07752	0.987572231	0.888232727
5343	17	76.73453955	0.15248	0.987572231	0.888232727
43802	17	77.27326851	0.59064	0.987572231	0.9041112
3493	17	79.44798259	0.68748	0.989835673	0.9041112
40928	17	83.55472674	0.37534	0.987572231	0.9041112
26143	17	86.71009329	0.22466	0.987572231	0.888232727
47724	17	86.71009339	0.16986	0.987572231	0.888232727
16588	17	88.88072118	0.63214	0.987572231	0.9041112
1742	17	92.01864264	0.21742	0.987572231	0.888232727
7879	17	92.01864274	0.06796	0.987572231	0.888232727
50470	17	92.68855543	0.15024	0.987572231	0.888232727
34377	17	93.60347987	0.25494	0.987572231	0.888232727
9977	17	93.60347997	0.54902	0.987572231	0.9041112
14455	17	96.84941153	0.49912	0.987572231	0.9041112
41083	17	99.82335058	0.45268	0.987572231	0.9041112
6850	17	100.2191984	0.39246	0.987572231	0.9041112
13755	17	101.297031	0.7912	0.989835673	0.9041112
40965	17	102.2235071	0.68088	0.989835673	0.9041112
37605	17	102.2235073	0.62676	0.987572231	0.9041112
2801	17	102.7463446	0.23988	0.987572231	0.888232727
10592	17	102.7463447	0.55408	0.987572231	0.9041112
20888	17	103.0092502	0.34746	0.987572231	0.9041112
51803	17	103.0092503	0.41272	0.987572231	0.9041112
6602	17	103.0092504	0.49972	0.987572231	0.9041112
27409	17	103.3409497	0.133	0.987572231	0.888232727
21309	17	104.1430567	0.73602	0.989835673	0.9041112
5653	17	104.7224695	0.71088	0.989835673	0.9041112
47079	17	104.7224696	0.21888	0.987572231	0.888232727
42088	17	104.971149	0.59158	0.987572231	0.9041112
52712	17	109.3896234	0.59756	0.987572231	0.9041112
45498	17	109.3896235	0.12206	0.987572231	0.888232727
14550	17	109.3896237	0.21184	0.987572231	0.888232727
20791	17	109.3896239	0.5862	0.987572231	0.9041112
17786	17	109.3896241	0.18088	0.987572231	0.888232727
8631	17	109.3896243	0.13482	0.987572231	0.888232727
39827	17	109.3896244	0.71	0.989835673	0.9041112
45592	17	109.3896245	0.22642	0.987572231	0.888232727
14896	17	109.3896246	0.84012	0.989835673	0.929841553
23053	17	109.9285218	0.74012	0.989835673	0.9041112
38798	17	110.1722834	0.61052	0.987572231	0.9041112
14188	17	110.1722836	0.29348	0.987572231	0.9041112
32399	17	110.4280184	0.10974	0.987572231	0.888232727
24550	17	110.4280185	0.15918	0.987572231	0.888232727
36449	17	110.4280186	0.12162	0.987572231	0.888232727
11219	17	110.4280188	0.61042	0.987572231	0.9041112
43042	17	110.6846192	0.65116	0.987572231	0.9041112
5992	17	110.9794375	0.07576	0.987572231	0.888232727
755	17	127.2435067	0.25712	0.987572231	0.888232727
45198	18	0.164532456	0.62406	0.987572231	0.88459531
25323	18	0.574118055	0.43816	0.987572231	0.88459531
6996	18	1.004525344	0.12256	0.987572231	0.88459531
26565	18	1.004525444	0.4724	0.987572231	0.88459531
32114	18	1.004525744	0.21868	0.987572231	0.88459531
44831	18	1.004525944	0.67854	0.989835673	0.895674943
41986	18	1.004526044	0.33594	0.987572231	0.88459531
27072	18	1.004526244	0.18106	0.987572231	0.88459531
52161	18	1.004526344	0.39804	0.987572231	0.88459531
24677	18	1.258955869	0.72516	0.989835673	0.895674943
36735	18	1.258955969	0.49112	0.987572231	0.88459531
36635	18	1.523767855	0.90086	0.989835673	0.929308211
44233	18	2.307162256	0.70748	0.989835673	0.895674943
11079	18	2.307162356	0.38292	0.987572231	0.88459531
3860	18	2.569877837	0.61076	0.987572231	0.88459531
44198	18	2.569878037	0.66354	0.987572231	0.890779726
11928	18	3.624761834	0.07228	0.987572231	0.88459531
40205	18	3.624761934	0.67694	0.989835673	0.895674943
14751	18	3.624762034	0.70946	0.989835673	0.895674943
29698	18	3.624762134	0.44198	0.987572231	0.88459531
10006	18	3.624762234	0.51562	0.987572231	0.88459531
45446	18	3.624762334	0.37476	0.987572231	0.88459531
460	18	3.624762434	0.31294	0.987572231	0.88459531
29701	18	3.624762634	0.88524	0.989835673	0.918026667
17857	18	5.390238595	0.49006	0.987572231	0.88459531
45084	18	5.738470761	0.47506	0.987572231	0.88459531
54621	18	5.738470861	0.74922	0.989835673	0.895674943
39296	18	6.686494786	0.25564	0.987572231	0.88459531
49549	18	6.686494886	0.1054	0.987572231	0.88459531
34297	18	7.006761743	0.62294	0.987572231	0.88459531
8711	18	7.324549513	0.55842	0.987572231	0.88459531
7251	18	7.324549613	0.1338	0.987572231	0.88459531
49337	18	7.581080307	0.26308	0.987572231	0.88459531
9761	18	7.839877057	0.47108	0.987572231	0.88459531
22513	18	8.36528352	0.5203	0.987572231	0.88459531
33798	18	8.36528362	0.0919	0.987572231	0.88459531
27222	18	8.36528372	0.15364	0.987572231	0.88459531
23833	18	8.36528382	0.552	0.987572231	0.88459531
47516	18	8.36528392	0.43692	0.987572231	0.88459531
66	18	8.36528402	0.45812	0.987572231	0.88459531
49262	18	8.36528412	0.18882	0.987572231	0.88459531
25216	18	8.36528422	0.1874	0.987572231	0.88459531
16174	18	8.36528432	0.84404	0.989835673	0.909310769
44468	18	8.36528442	0.29272	0.987572231	0.88459531
47302	18	8.36528452	0.03148	0.987572231	0.88459531
6449	18	8.36528462	0.59082	0.987572231	0.88459531
43261	18	8.887698952	0.35224	0.987572231	0.88459531
49536	18	8.887699052	0.08046	0.987572231	0.88459531
54543	18	8.887699452	0.4254	0.987572231	0.88459531
55671	18	9.776585459	0.33766	0.987572231	0.88459531
3832	18	9.776585659	0.43718	0.987572231	0.88459531
10856	18	10.66639474	0.69248	0.989835673	0.895674943
25097	18	10.66639484	0.7892	0.989835673	0.895674943
10173	18	11.19186522	0.31302	0.987572231	0.88459531
27209	18	11.19186532	0.17262	0.987572231	0.88459531
27337	18	11.19186542	0.17184	0.987572231	0.88459531
31997	18	11.49991005	0.19252	0.987572231	0.88459531
30856	18	11.81535543	0.16342	0.987572231	0.88459531
4036	18	12.20612567	0.2034	0.987572231	0.88459531
20366	18	12.20612577	0.52784	0.987572231	0.88459531
11497	18	13.26796167	0.56954	0.987572231	0.88459531
16564	18	13.56891941	0.57034	0.987572231	0.88459531
8556	18	13.56891961	0.32842	0.987572231	0.88459531
40158	18	13.56891971	0.61002	0.987572231	0.88459531
14096	18	13.56891981	0.19408	0.987572231	0.88459531
2330	18	14.09664089	0.65442	0.987572231	0.88459531
44085	18	14.09664099	0.79514	0.989835673	0.895674943
12589	18	14.09664119	0.81074	0.989835673	0.900160452
7018	18	14.88963497	0.64844	0.987572231	0.88459531
38154	18	14.97593543	0.31546	0.987572231	0.88459531
9828	18	15.50912655	0.57106	0.987572231	0.88459531
25209	18	15.50912665	0.38478	0.987572231	0.88459531
38310	18	16.04238437	0.63396	0.987572231	0.88459531
22911	18	16.31633792	0.61358	0.987572231	0.88459531
50900	18	17.04415249	0.49592	0.987572231	0.88459531
35431	18	17.39259812	0.80774	0.989835673	0.900160452
42772	18	18.8248636	0.96636	0.993618088	0.980585979
17573	18	19.34177816	0.3329	0.987572231	0.88459531
2460	18	19.34177836	0.16794	0.987572231	0.88459531
10476	18	19.96041783	0.13828	0.987572231	0.88459531
40930	18	20.41259221	0.881	0.989835673	0.918026667
5433	18	20.41259231	0.23442	0.987572231	0.88459531
16553	18	20.41259241	0.51768	0.987572231	0.88459531
11486	18	21.47508368	0.77888	0.989835673	0.895674943
38127	18	21.47508378	0.75086	0.989835673	0.895674943
41759	18	21.47508388	0.22408	0.987572231	0.88459531
12460	18	21.73297538	0.6067	0.987572231	0.88459531
25825	18	22.26035733	0.5544	0.987572231	0.88459531
53939	18	22.5223427	0.48108	0.987572231	0.88459531
2075	18	22.78275037	0.71004	0.989835673	0.895674943
46678	18	22.78275047	0.7257	0.989835673	0.895674943
17549	18	22.78275057	0.0753	0.987572231	0.88459531
26892	18	23.47772482	0.76042	0.989835673	0.895674943
53933	18	23.83582394	0.2599	0.987572231	0.88459531
19548	18	23.83582404	0.64682	0.987572231	0.88459531
6307	18	24.08716703	0.28056	0.987572231	0.88459531
15160	18	24.89235029	0.59728	0.987572231	0.88459531
8594	18	24.89235039	0.49558	0.987572231	0.88459531
35479	18	25.71477335	0.59868	0.987572231	0.88459531
37363	18	27.66367247	0.88322	0.989835673	0.918026667
45709	18	27.91287758	0.36548	0.987572231	0.88459531
47918	18	28.17489919	0.11748	0.987572231	0.88459531
51325	18	28.43402427	0.97058	0.993799921	0.980585979
5400	18	28.96488851	0.78546	0.989835673	0.895674943
48668	18	29.2244975	0.14528	0.987572231	0.88459531
38324	18	29.2244976	0.37734	0.987572231	0.88459531
11463	18	29.2244977	0.7844	0.989835673	0.895674943
23086	18	29.2244978	0.6233	0.987572231	0.88459531
3188	18	29.224498	0.39526	0.987572231	0.88459531
17585	18	29.2244981	0.7939	0.989835673	0.895674943
43864	18	29.2244982	0.76556	0.989835673	0.895674943
48506	18	29.48812897	0.50652	0.987572231	0.88459531
7587	18	29.48812907	0.4677	0.987572231	0.88459531
40765	18	30.01667474	0.59774	0.987572231	0.88459531
19644	18	30.26552389	0.74122	0.989835673	0.895674943
41785	18	30.26552399	0.57458	0.987572231	0.88459531
33650	18	31.70816484	0.32404	0.987572231	0.88459531
15558	18	33.03287854	0.60908	0.987572231	0.88459531
2694	18	33.99041668	0.20954	0.987572231	0.88459531
871	18	33.99041678	0.1456	0.987572231	0.88459531
7970	18	34.26823597	0.72024	0.989835673	0.895674943
21532	18	34.26823607	0.15696	0.987572231	0.88459531
15130	18	34.83731989	0.69572	0.989835673	0.895674943
5999	18	36.14810562	0.05728	0.987572231	0.88459531
14967	18	36.41111699	0.17962	0.987572231	0.88459531
12253	18	36.41111709	0.55992	0.987572231	0.88459531
55166	18	36.67212	0.29682	0.987572231	0.88459531
44329	18	36.96882002	0.07612	0.987572231	0.88459531
3424	18	37.28104077	0.03802	0.987572231	0.88459531
702	18	38.52817702	0.11832	0.987572231	0.88459531
48237	18	42.45091306	0.08848	0.987572231	0.88459531
